UserID,UserBg,PerformanceName,Question,Answer
1037,Arts,Perf_11,The intepreter makes a satisfying use of the space,3
1037,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,4
1037,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,4
1038,Arts,Perf_11,The choreography links well with the music and the rhythm,5
1038,Arts,Perf_11,The transition between one pose and the next are smooth and not forced,4
1038,Arts,Perf_11,The interpreter is able to involve the public,4
1038,Arts,Perf_11,The intepreter makes a satisfying use of the space,4
1038,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,5
1038,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,5
1039,Arts,Perf_11,The choreography links well with the music and the rhythm,4
1039,Arts,Perf_11,The transition between one pose and the next are smooth and not forced,4
1039,Arts,Perf_11,The interpreter is able to involve the public,4
1039,Arts,Perf_11,The intepreter makes a satisfying use of the space,3
1039,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,3
1039,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,5
1040,Arts,Perf_11,The choreography links well with the music and the rhythm,4
1040,Arts,Perf_11,The transition between one pose and the next are smooth and not forced,2
1040,Arts,Perf_11,The interpreter is able to involve the public,2
1040,Arts,Perf_11,The intepreter makes a satisfying use of the space,2
1040,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,2
1040,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,2
1041,Arts,Perf_11,The choreography links well with the music and the rhythm,1
1041,Arts,Perf_11,The transition between one pose and the next are smooth and not forced,1
1041,Arts,Perf_11,The interpreter is able to involve the public,3
1041,Arts,Perf_11,The intepreter makes a satisfying use of the space,1
1041,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,1
1041,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,3
1042,Arts,Perf_11,The choreography links well with the music and the rhythm,5
1042,Arts,Perf_11,The transition between one pose and the next are smooth and not forced,4
1042,Arts,Perf_11,The interpreter is able to involve the public,4
1042,Arts,Perf_11,The intepreter makes a satisfying use of the space,4
1042,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,4
1042,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,4
1043,Arts,Perf_11,The choreography links well with the music and the rhythm,4
1043,Arts,Perf_11,The transition between one pose and the next are smooth and not forced,2
1043,Arts,Perf_11,The interpreter is able to involve the public,2
1043,Arts,Perf_11,The intepreter makes a satisfying use of the space,3
1043,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,2
1043,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,1
1044,Arts,Perf_11,The choreography links well with the music and the rhythm,4
1044,Arts,Perf_11,The transition between one pose and the next are smooth and not forced,4
1044,Arts,Perf_11,The interpreter is able to involve the public,3
1044,Arts,Perf_11,The intepreter makes a satisfying use of the space,3
1044,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,3
1044,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,4
1045,Arts,Perf_11,The choreography links well with the music and the rhythm,5
1045,Arts,Perf_11,The transition between one pose and the next are smooth and not forced,5
1045,Arts,Perf_11,The interpreter is able to involve the public,5
1045,Arts,Perf_11,The intepreter makes a satisfying use of the space,4
1045,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,4
1045,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,5
1046,Arts,Perf_11,The choreography links well with the music and the rhythm,4
1046,Arts,Perf_11,The transition between one pose and the next are smooth and not forced,2
1046,Arts,Perf_11,The interpreter is able to involve the public,4
1046,Arts,Perf_11,The intepreter makes a satisfying use of the space,3
1046,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,3
1046,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,4
1047,Arts,Perf_11,The choreography links well with the music and the rhythm,4
1047,Arts,Perf_11,The transition between one pose and the next are smooth and not forced,4
1047,Arts,Perf_11,The interpreter is able to involve the public,2
1047,Arts,Perf_11,The intepreter makes a satisfying use of the space,2
1047,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,4
1047,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,4
1048,Arts,Perf_11,The choreography links well with the music and the rhythm,3
1048,Arts,Perf_11,The transition between one pose and the next are smooth and not forced,3
1048,Arts,Perf_11,The interpreter is able to involve the public,2
1048,Arts,Perf_11,The intepreter makes a satisfying use of the space,2
1048,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,4
1048,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,5
1049,Arts,Perf_11,The choreography links well with the music and the rhythm,4
1049,Arts,Perf_11,The transition between one pose and the next are smooth and not forced,4
1049,Arts,Perf_11,The interpreter is able to involve the public,4
1049,Arts,Perf_11,The intepreter makes a satisfying use of the space,4
1049,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,4
1049,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,3
1050,Arts,Perf_11,The choreography links well with the music and the rhythm,5
1050,Arts,Perf_11,The transition between one pose and the next are smooth and not forced,3
1050,Arts,Perf_11,The interpreter is able to involve the public,5
1050,Arts,Perf_11,The intepreter makes a satisfying use of the space,5
1050,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,4
1050,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,4
1051,Arts,Perf_11,The choreography links well with the music and the rhythm,4
1051,Arts,Perf_11,The transition between one pose and the next are smooth and not forced,4
1051,Arts,Perf_11,The interpreter is able to involve the public,4
1051,Arts,Perf_11,The intepreter makes a satisfying use of the space,4
1051,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,4
1051,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,4
1052,Arts,Perf_11,The choreography links well with the music and the rhythm,4
1052,Arts,Perf_11,The transition between one pose and the next are smooth and not forced,3
1052,Arts,Perf_11,The interpreter is able to involve the public,4
1052,Arts,Perf_11,The intepreter makes a satisfying use of the space,4
1052,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,4
1052,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,4
1053,Arts,Perf_11,The choreography links well with the music and the rhythm,5
1053,Arts,Perf_11,The transition between one pose and the next are smooth and not forced,4
1053,Arts,Perf_11,The interpreter is able to involve the public,5
1053,Arts,Perf_11,The intepreter makes a satisfying use of the space,5
1053,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,5
1053,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,3
1054,Arts,Perf_11,The choreography links well with the music and the rhythm,4
1054,Arts,Perf_11,The transition between one pose and the next are smooth and not forced,4
1054,Arts,Perf_11,The interpreter is able to involve the public,5
1054,Arts,Perf_11,The intepreter makes a satisfying use of the space,3
1054,Arts,Perf_11,The movements performed during the choreography are so natural that resemble human ones,4
1054,Arts,Perf_11,A human dancer would be able to easily reproduce the choreography,5
993,Arts,Perf_12,The choreography links well with the music and the rhythm,4
993,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,3
993,Arts,Perf_12,The interpreter is able to involve the public,4
993,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
993,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
993,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
994,Arts,Perf_12,The choreography links well with the music and the rhythm,1
994,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
994,Arts,Perf_12,The interpreter is able to involve the public,2
994,Arts,Perf_12,The intepreter makes a satisfying use of the space,1
994,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,1
994,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
995,Arts,Perf_12,The choreography links well with the music and the rhythm,3
995,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
995,Arts,Perf_12,The interpreter is able to involve the public,3
995,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
995,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
995,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
996,Arts,Perf_12,The choreography links well with the music and the rhythm,4
996,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
996,Arts,Perf_12,The interpreter is able to involve the public,4
996,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
996,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
996,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
997,Arts,Perf_12,The choreography links well with the music and the rhythm,5
997,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
997,Arts,Perf_12,The interpreter is able to involve the public,4
997,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
997,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,2
997,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
998,Arts,Perf_12,The choreography links well with the music and the rhythm,4
998,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
998,Arts,Perf_12,The interpreter is able to involve the public,5
998,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
998,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,5
998,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
999,Arts,Perf_12,The choreography links well with the music and the rhythm,4
999,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
999,Arts,Perf_12,The interpreter is able to involve the public,5
999,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
999,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
999,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
1000,Arts,Perf_12,The choreography links well with the music and the rhythm,5
1000,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
1000,Arts,Perf_12,The interpreter is able to involve the public,4
1000,Arts,Perf_12,The intepreter makes a satisfying use of the space,5
1000,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,5
1000,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
1001,Arts,Perf_12,The choreography links well with the music and the rhythm,3
1001,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,3
1001,Arts,Perf_12,The interpreter is able to involve the public,3
1001,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
1001,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1001,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,3
1002,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1002,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,5
1002,Arts,Perf_12,The interpreter is able to involve the public,5
1002,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
1002,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1002,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
1003,Arts,Perf_12,The choreography links well with the music and the rhythm,1
1003,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,1
1003,Arts,Perf_12,The interpreter is able to involve the public,1
1003,Arts,Perf_12,The intepreter makes a satisfying use of the space,1
1003,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,1
1003,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,1
1004,Arts,Perf_12,The choreography links well with the music and the rhythm,3
1004,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,3
1004,Arts,Perf_12,The interpreter is able to involve the public,5
1004,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1004,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1004,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
1005,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1005,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
1005,Arts,Perf_12,The interpreter is able to involve the public,3
1005,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1005,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,5
1005,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
1006,Arts,Perf_12,The choreography links well with the music and the rhythm,3
1006,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,1
1006,Arts,Perf_12,The interpreter is able to involve the public,2
1006,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
1006,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1006,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
1007,Arts,Perf_12,The choreography links well with the music and the rhythm,3
1007,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,3
1007,Arts,Perf_12,The interpreter is able to involve the public,5
1007,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
1007,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1007,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
1008,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1008,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,5
1008,Arts,Perf_12,The interpreter is able to involve the public,4
1008,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
1008,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1008,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
1009,Arts,Perf_12,The choreography links well with the music and the rhythm,2
1009,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
1009,Arts,Perf_12,The interpreter is able to involve the public,2
1009,Arts,Perf_12,The intepreter makes a satisfying use of the space,2
1009,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1009,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,2
1010,Arts,Perf_12,The choreography links well with the music and the rhythm,1
1010,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,1
1010,Arts,Perf_12,The interpreter is able to involve the public,1
1010,Arts,Perf_12,The intepreter makes a satisfying use of the space,1
1010,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,1
1010,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,2
1011,Arts,Perf_12,The choreography links well with the music and the rhythm,5
1011,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
1011,Arts,Perf_12,The interpreter is able to involve the public,4
1011,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
1011,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1011,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
1012,Arts,Perf_12,The choreography links well with the music and the rhythm,2
1012,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,3
1012,Arts,Perf_12,The interpreter is able to involve the public,2
1012,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
1012,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,2
1012,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,3
1013,Arts,Perf_12,The choreography links well with the music and the rhythm,2
1013,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
1013,Arts,Perf_12,The interpreter is able to involve the public,5
1013,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1013,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1013,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
1014,Arts,Perf_12,The choreography links well with the music and the rhythm,5
1014,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
1014,Arts,Perf_12,The interpreter is able to involve the public,4
1014,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
1014,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1014,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
1015,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1015,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,3
1015,Arts,Perf_12,The interpreter is able to involve the public,4
1015,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
1015,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1015,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,2
1016,Arts,Perf_12,The choreography links well with the music and the rhythm,5
1016,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,5
1016,Arts,Perf_12,The interpreter is able to involve the public,4
1016,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1016,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1016,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
1017,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1017,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
1017,Arts,Perf_12,The interpreter is able to involve the public,4
1017,Arts,Perf_12,The intepreter makes a satisfying use of the space,1
1017,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,1
1017,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
1018,Arts,Perf_12,The choreography links well with the music and the rhythm,2
1018,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,3
1018,Arts,Perf_12,The interpreter is able to involve the public,2
1018,Arts,Perf_12,The intepreter makes a satisfying use of the space,2
1018,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1018,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
1019,Arts,Perf_12,The choreography links well with the music and the rhythm,5
1019,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,1
1019,Arts,Perf_12,The interpreter is able to involve the public,5
1019,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1019,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1019,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
1020,Arts,Perf_12,The choreography links well with the music and the rhythm,3
1020,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
1020,Arts,Perf_12,The interpreter is able to involve the public,3
1020,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
1020,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1020,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
1021,Arts,Perf_12,The choreography links well with the music and the rhythm,3
1021,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,2
1021,Arts,Perf_12,The interpreter is able to involve the public,3
1021,Arts,Perf_12,The intepreter makes a satisfying use of the space,2
1021,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,2
1021,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
1022,Arts,Perf_12,The choreography links well with the music and the rhythm,2
1022,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,3
1022,Arts,Perf_12,The interpreter is able to involve the public,1
1022,Arts,Perf_12,The intepreter makes a satisfying use of the space,5
1022,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1022,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
1023,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1023,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,3
1023,Arts,Perf_12,The interpreter is able to involve the public,3
1023,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
1023,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1023,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
1024,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1024,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,3
1024,Arts,Perf_12,The interpreter is able to involve the public,4
1024,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
1024,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1024,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
1025,Arts,Perf_12,The choreography links well with the music and the rhythm,5
1025,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,5
1025,Arts,Perf_12,The interpreter is able to involve the public,5
1025,Arts,Perf_12,The intepreter makes a satisfying use of the space,5
1025,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,5
1025,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,3
1026,Arts,Perf_12,The choreography links well with the music and the rhythm,5
1026,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
1026,Arts,Perf_12,The interpreter is able to involve the public,4
1026,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1026,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1026,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
1027,Arts,Perf_12,The choreography links well with the music and the rhythm,3
1027,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,2
1027,Arts,Perf_12,The interpreter is able to involve the public,4
1027,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1027,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1027,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,2
1028,Arts,Perf_12,The choreography links well with the music and the rhythm,5
1028,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
1028,Arts,Perf_12,The interpreter is able to involve the public,3
1028,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
1028,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1028,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,3
1029,Arts,Perf_12,The choreography links well with the music and the rhythm,3
1029,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,2
1029,Arts,Perf_12,The interpreter is able to involve the public,2
1029,Arts,Perf_12,The intepreter makes a satisfying use of the space,2
1029,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1029,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,3
1030,Arts,Perf_12,The choreography links well with the music and the rhythm,5
1030,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,3
1030,Arts,Perf_12,The interpreter is able to involve the public,3
1030,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1030,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1030,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,2
1031,Arts,Perf_12,The choreography links well with the music and the rhythm,5
1031,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,5
1031,Arts,Perf_12,The interpreter is able to involve the public,5
1031,Arts,Perf_12,The intepreter makes a satisfying use of the space,5
1031,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,5
1031,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
1032,Arts,Perf_12,The choreography links well with the music and the rhythm,3
1032,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
1032,Arts,Perf_12,The interpreter is able to involve the public,3
1032,Arts,Perf_12,The intepreter makes a satisfying use of the space,5
1032,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1032,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
1033,Arts,Perf_12,The choreography links well with the music and the rhythm,5
1033,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,5
1033,Arts,Perf_12,The interpreter is able to involve the public,3
1033,Arts,Perf_12,The intepreter makes a satisfying use of the space,5
1033,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,5
1033,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
1034,Arts,Perf_12,The choreography links well with the music and the rhythm,1
1034,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,1
1034,Arts,Perf_12,The interpreter is able to involve the public,1
1034,Arts,Perf_12,The intepreter makes a satisfying use of the space,1
1034,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,1
1034,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,1
1035,Arts,Perf_12,The choreography links well with the music and the rhythm,5
1035,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,2
1035,Arts,Perf_12,The interpreter is able to involve the public,2
1035,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1035,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1035,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
1036,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1036,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,5
1036,Arts,Perf_12,The interpreter is able to involve the public,4
1036,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1036,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1036,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
1037,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1037,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,3
1037,Arts,Perf_12,The interpreter is able to involve the public,3
1037,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
1037,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1037,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,3
1038,Arts,Perf_12,The choreography links well with the music and the rhythm,5
1038,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,3
1038,Arts,Perf_12,The interpreter is able to involve the public,3
1038,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1038,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1038,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,3
1039,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1039,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,3
1039,Arts,Perf_12,The interpreter is able to involve the public,4
1039,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
1039,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1039,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,2
1040,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1040,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,3
1040,Arts,Perf_12,The interpreter is able to involve the public,4
1040,Arts,Perf_12,The intepreter makes a satisfying use of the space,2
1040,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1040,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,2
1041,Arts,Perf_12,The choreography links well with the music and the rhythm,1
1041,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,2
1041,Arts,Perf_12,The interpreter is able to involve the public,1
1041,Arts,Perf_12,The intepreter makes a satisfying use of the space,1
1041,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,2
1041,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,1
1042,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1042,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
1042,Arts,Perf_12,The interpreter is able to involve the public,4
1042,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1042,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,5
1042,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,5
1043,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1043,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,2
1043,Arts,Perf_12,The interpreter is able to involve the public,3
1043,Arts,Perf_12,The intepreter makes a satisfying use of the space,2
1043,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,1
1043,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,1
1044,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1044,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,3
1044,Arts,Perf_12,The interpreter is able to involve the public,3
1044,Arts,Perf_12,The intepreter makes a satisfying use of the space,2
1044,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,4
1044,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
1045,Arts,Perf_12,The choreography links well with the music and the rhythm,3
1045,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,4
1045,Arts,Perf_12,The interpreter is able to involve the public,4
1045,Arts,Perf_12,The intepreter makes a satisfying use of the space,4
1045,Arts,Perf_12,The movements performed during the choreography are so natural that resemble human ones,3
1045,Arts,Perf_12,A human dancer would be able to easily reproduce the choreography,4
1046,Arts,Perf_12,The choreography links well with the music and the rhythm,4
1046,Arts,Perf_12,The transition between one pose and the next are smooth and not forced,2
1046,Arts,Perf_12,The interpreter is able to involve the public,3
1046,Arts,Perf_12,The intepreter makes a satisfying use of the space,3
